ObsTime,WB,cold water temp-A,cold water temp-B,cold water avg.,hot water temp-A,hot water temp-B,total water flow -A,total water flow-B,hot water temp,TOTAL WATER FLOW,Quanity of Motor start,Motor current avg.,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,Label-T
2019/1/21 15:00,10.22,27.304,27.253,27.2785,34.166,36.889,34785.028,31302.617,35.45575735,66087.645,14,41.8275,41.513,43.022,0.023,0.043,38.506,0.013,42.576,41.599,0.027,41.319,43.257,44.362,0.033,36.874,0.072,43.023,41.43,43.267,43.519,41.107,A
2019/1/21 15:30,10.15,27.253,27.175,27.214,34.08,36.808,34922.881,31293.133,35.36922993,66216.014,14,41.99121429,41.726,43.294,0.025,0.043,38.735,0.012,42.752,41.78,0.026,41.394,43.427,44.551,0.032,37.078,0.072,43.189,41.511,43.434,43.604,41.192,A
2019/1/21 16:00,10.26,27.195,27.109,27.152,34.037,36.739,35304.852,31185.379,35.30429736,66490.231,14,41.97628571,41.666,43.37,0.025,0.043,38.651,0.013,42.744,41.759,0.026,41.446,43.401,44.527,0.033,37.064,0.07,43.164,41.514,43.339,43.632,41.181,A
2019/1/21 16:30,10.26,27.137,27.038,27.0875,33.963,36.66,35018.796,31367.515,35.23733181,66386.311,14,42.05378571,41.879,43.306,0.025,0.043,38.864,0.012,42.774,41.735,0.026,41.533,43.467,44.638,0.032,37.013,0.069,43.214,41.651,43.45,43.729,41.293,A
2019/1/21 17:00,10.31,27.133,27.05,27.0915,33.932,36.686,35056.77,31475.75,35.2348849,66532.52,14,42.00421429,41.784,43.406,0.025,0.043,38.651,0.012,42.834,41.707,0.027,41.485,43.485,44.565,0.032,36.959,0.07,43.094,41.539,43.424,43.642,41.275,A
2019/1/21 17:30,10.36,27.046,26.978,27.012,33.887,36.548,35127.494,31684.487,35.14893564,66811.981,14,42.00471429,41.734,43.405,0.025,0.043,38.69,0.012,42.722,41.748,0.026,41.451,43.434,44.644,0.037,37.023,0.073,43.1,41.578,43.417,43.672,41.232,A
2019/1/21 18:00,10.5,27.034,27.244,27.139,33.887,36.456,35072.398,32395.741,35.12054015,67468.139,14,41.9665,41.652,43.336,0.025,0.043,38.631,0.012,42.69,41.647,0.026,41.424,43.457,44.597,0.035,36.868,0.074,43.058,41.58,43.453,43.682,41.241,A
2019/1/21 18:30,10.65,27.023,27.321,27.172,33.86,36.583,34642.076,32369.167,35.1753202,67011.243,14,41.95578571,41.698,43.395,0.026,0.043,38.563,0.012,42.759,41.572,0.026,41.428,43.399,44.567,0.033,36.808,0.07,43.038,41.547,43.439,43.688,41.27,A
2019/1/21 19:00,10.7,27.043,27.359,27.201,33.895,36.62,35356.511,32527.013,35.20070874,67883.524,14,42.00464286,41.688,43.342,0.026,0.043,38.544,0.012,42.906,41.9,0.026,41.456,43.419,44.629,0.032,36.899,0.072,43.087,41.574,43.426,43.71,41.274,A
2019/1/21 19:30,10.68,27.111,27.438,27.2745,33.931,36.693,35015.441,32048.556,35.2509051,67063.997,14,41.97728571,41.748,43.269,0.026,0.043,38.585,0.012,42.811,41.737,0.026,41.409,43.417,44.538,0.033,36.952,0.069,43.099,41.537,43.422,43.722,41.227,A
2019/1/21 20:00,10.58,27.122,27.453,27.2875,33.968,36.778,35095.649,32251.054,35.31365551,67346.703,14,41.98842857,41.677,43.519,0.026,0.043,38.536,0.013,42.843,41.782,0.026,41.432,43.45,44.553,0.034,36.922,0.074,43.005,41.526,43.428,43.679,41.27,A
2019/1/21 20:30,10.57,27.117,27.438,27.2775,33.968,36.76,35214.66,32371.673,35.30527792,67586.333,14,42.03057143,41.701,43.259,0.024,0.043,38.627,0.013,42.835,41.935,0.026,41.505,43.513,44.632,0.036,36.941,0.072,43.08,41.733,43.439,43.726,41.288,A
2019/1/21 21:00,10.59,27.101,27.432,27.2665,33.968,36.741,34700.107,32408.764,35.3071598,67108.871,14,42.0095,41.907,43.418,0.026,0.043,38.584,0.012,42.73,41.853,0.027,41.442,43.452,44.589,0.036,36.836,0.071,43.054,41.683,43.39,43.69,41.29,A
2019/1/21 21:30,10.63,27.065,27.387,27.226,33.922,36.712,35244.469,32359.238,35.25746336,67603.707,14,42.01714286,41.951,43.375,0.026,0.043,38.666,0.012,42.778,41.626,0.026,41.449,43.435,44.672,0.033,36.9,0.07,43.048,41.588,43.424,43.793,41.325,A
2019/1/21 22:00,10.58,27.034,27.35,27.192,33.894,36.685,34666.235,32351.649,35.24130384,67017.884,14,41.93621429,41.713,43.287,0.024,0.043,38.566,0.011,42.806,41.518,0.027,41.402,43.398,44.598,0.032,36.817,0.069,43.007,41.526,43.363,43.686,41.214,A
2019/1/21 22:30,10.57,26.993,27.306,27.1495,33.835,36.616,34935.645,32419.39,35.17355359,67355.035,14,41.96778571,41.816,43.188,0.025,0.043,38.504,0.012,42.785,41.698,0.026,41.557,43.381,44.555,0.035,36.884,0.071,43.088,41.525,43.384,43.682,41.29,A
2019/1/21 23:00,10.59,27.016,27.331,27.1735,33.807,36.602,34977.028,32334.547,35.14963771,67311.575,14,41.83007143,41.725,43.262,0.026,0.043,38.427,0.012,42.583,41.599,0.026,41.346,43.266,44.435,0.036,36.672,0.072,42.884,41.325,43.252,43.543,41.087,A
2019/1/21 23:30,10.6,27.027,27.335,27.181,33.816,36.613,34754.529,32165.199,35.16038774,66919.728,14,41.77428571,41.659,43.178,0.025,0.043,38.309,0.012,42.655,41.597,0.026,41.183,43.218,44.395,0.034,36.695,0.07,42.835,41.286,43.151,43.471,40.998,A
2019/1/22 00:00,10.5,27.014,27.273,27.1435,33.83,36.567,35067.658,32403.938,35.14447281,67471.596,14,41.75921429,41.528,43.171,0.026,0.043,38.297,0.012,42.642,41.554,0.026,41.257,43.211,44.405,0.032,36.628,0.071,42.786,41.27,43.096,43.501,41.073,A
2019/1/22 00:30,10.26,26.937,27.173,27.055,33.779,36.477,35146.452,32360.589,35.07232982,67507.041,14,41.71921429,41.579,42.935,0.024,0.043,38.409,0.012,42.51,41.37,0.026,41.299,43.174,44.334,0.036,36.599,0.072,42.8,41.265,43.142,43.423,41.017,A
2019/1/22 01:00,10.19,26.91,27.16,27.035,33.726,36.444,35546.361,32108.616,35.01594528,67654.977,14,41.78785714,41.744,43.198,0.026,0.043,38.423,0.013,42.564,41.476,0.026,41.364,43.199,44.391,0.033,36.634,0.071,42.835,41.272,43.117,43.448,41.153,A
2019/1/22 01:30,10.08,26.913,27.18,27.0465,33.726,36.466,35128.12,32031.959,35.03284134,67160.079,14,41.74507143,41.699,43.197,0.025,0.043,38.355,0.013,42.523,41.51,0.025,41.219,43.149,44.288,0.03,36.644,0.07,42.762,41.299,43.12,43.369,41.091,A
2019/1/22 02:00,9.94,26.853,27.076,26.9645,33.722,36.421,34883.291,32165.845,35.01680588,67049.136,14,41.75642857,41.762,43.269,0.026,0.043,38.406,0.013,42.549,41.475,0.026,41.171,43.139,44.328,0.035,36.592,0.069,42.865,41.298,43.044,43.405,41.075,A
2019/1/22 02:30,9.78,26.751,26.971,26.861,33.615,36.323,34946.088,32273.753,34.91517152,67219.841,14,41.72585714,41.716,43.195,0.026,0.043,38.385,0.013,42.608,41.367,0.027,41.19,43.123,44.288,0.035,36.6,0.068,42.745,41.255,43.122,43.393,40.963,A
2019/1/22 03:00,9.09,26.65,26.881,26.7655,33.512,36.293,35324.928,32453.3,34.8435873,67778.228,14,41.74935714,41.601,43.059,0.025,0.043,38.355,0.013,42.523,41.56,0.026,41.26,43.215,44.409,0.031,36.555,0.071,42.794,41.269,43.137,43.456,41.089,A
2019/1/22 03:30,8.66,26.465,26.677,26.571,33.34,36.075,34831.828,31854.465,34.64644482,66686.293,14,41.76292857,41.581,43.074,0.025,0.043,38.376,0.013,42.577,41.453,0.026,41.266,43.219,44.413,0.035,36.579,0.073,42.868,41.286,43.152,43.479,41.143,A
2019/1/22 04:00,8.21,26.293,26.523,26.408,33.141,35.923,35144.083,32198.643,34.47116036,67342.726,14,41.78071429,41.721,43.113,0.025,0.043,38.411,0.013,42.615,41.437,0.026,41.278,43.311,44.44,0.036,36.555,0.075,42.876,41.291,43.156,43.466,41.042,A
2019/1/22 04:30,8.03,26.164,26.418,26.291,32.972,35.804,35098.654,32329.347,34.32984406,67428.001,14,41.77307143,41.694,43.116,0.026,0.043,38.344,0.012,42.616,41.611,0.026,41.2,43.243,44.422,0.033,36.571,0.072,42.843,41.324,43.133,43.456,41.038,A
2019/1/22 05:00,7.72,26.107,26.393,26.25,32.92,35.751,35448.576,32068.382,34.26463388,67516.958,14,41.8255,41.887,43.146,0.025,0.043,38.42,0.012,42.686,41.601,0.026,41.273,43.254,44.45,0.032,36.651,0.075,42.838,41.36,43.172,43.516,41.09,A
2019/1/22 05:30,7.71,26.02,26.311,26.1655,32.852,35.654,35011.1,32166.296,34.19367096,67177.396,14,41.86007143,41.83,43.204,0.025,0.043,38.472,0.012,42.704,41.639,0.027,41.343,43.314,44.494,0.037,36.725,0.069,42.904,41.381,43.204,43.541,41.073,A
2019/1/22 06:00,7.75,26.016,26.3,26.158,32.839,35.647,35086.079,32269.811,34.1842963,67355.89,14,41.95928571,41.951,43.425,0.025,0.043,38.555,0.012,42.788,41.632,0.026,41.409,43.507,44.607,0.034,36.7,0.07,42.989,41.479,43.352,43.644,41.182,A
2019/1/22 06:30,8.09,26.021,26.295,26.158,32.839,35.648,35031.274,32280.309,34.18609932,67311.583,14,41.99642857,42.048,43.466,0.023,0.043,38.6,0.013,42.781,41.802,0.026,41.403,43.467,44.633,0.034,36.777,0.069,43.069,41.515,43.35,43.657,41.174,A
2019/1/22 07:00,8.46,26.113,26.399,26.256,32.862,35.7,35326.256,32200.69,34.21531988,67526.946,14,42.08128571,41.95,43.537,0.025,0.043,38.639,0.012,42.936,41.775,0.026,41.6,43.572,44.735,0.033,36.847,0.069,43.121,41.607,43.448,43.849,41.314,A
2019/1/22 07:30,8.75,26.212,26.516,26.364,32.981,35.844,35191.156,32024.537,34.34506017,67215.693,14,42.13207143,41.913,43.536,0.026,0.043,38.685,0.013,42.955,41.987,0.026,41.589,43.63,44.715,0.031,36.947,0.069,43.206,41.619,43.588,43.908,41.363,A
2019/1/22 08:00,8.51,26.314,26.607,26.4605,33.081,35.969,34951.901,32189.154,34.46558171,67141.055,14,42.16507143,41.935,43.583,0.026,0.043,38.736,0.013,43.021,41.961,0.026,41.644,43.656,44.773,0.033,37.042,0.071,43.141,41.672,43.67,43.868,41.397,A
2019/1/22 08:30,8,26.357,26.644,26.5005,33.136,36.039,35342.772,32006.392,34.51559479,67349.164,14,42.20914286,41.966,43.666,0.025,0.043,38.73,0.013,43.006,42.299,0.026,41.706,43.644,44.795,0.037,37.031,0.069,43.177,41.725,43.554,43.918,41.498,A
2019/1/22 09:00,7.82,26.323,26.608,26.4655,33.157,36.017,34970.176,32048.68,34.52466323,67018.856,14,42.21892857,41.931,43.684,0.025,0.043,38.756,0.012,43.01,42.214,0.026,41.693,43.636,44.896,0.036,37.013,0.075,43.203,41.84,43.58,43.943,41.449,A
2019/1/22 09:30,7.63,26.283,26.517,26.4,33.094,35.934,35173.801,32197.262,34.4512626,67371.063,14,42.18578571,41.788,43.709,0.026,0.043,38.802,0.013,43.006,41.913,0.027,41.69,43.614,44.864,0.031,37.026,0.075,43.24,41.779,43.616,43.909,41.43,A
2019/1/22 10:00,7.65,26.245,26.559,26.402,33.081,35.946,35125.703,32126.087,34.44960653,67251.79,14,42.2315,41.848,43.826,0.026,0.043,38.784,0.013,43.053,42.089,0.026,41.693,43.729,44.854,0.038,37.099,0.07,43.303,41.745,43.646,43.868,41.488,A
2019/1/22 10:30,7.18,26.317,26.651,26.484,33.117,36.038,35274.956,32065.672,34.50789626,67340.628,14,42.21957143,42.069,43.721,0.026,0.043,38.818,0.012,43.074,42.063,0.026,41.693,43.561,44.789,0.034,37.006,0.07,43.28,41.69,43.577,43.925,41.597,A
2019/1/22 11:30,6.78,26.847,26.098,26.4725,33.458,35.977,35170.377,31042.587,34.63898137,66212.964,14,42.28235714,41.057,43.641,0.026,0.043,39.032,0.012,43.24,41.61,43.194,41.826,0.041,44.928,0.038,38.021,43.477,43.09,0.044,43.314,43.859,41.46,A
2019/1/22 12:00,6.91,27.081,25.925,26.503,33.843,35.823,35339.107,30856.35,34.76595719,66195.457,14,42.021,40.635,43.37,0.026,0.043,38.767,0.013,43.05,41.434,42.583,41.618,0.04,44.736,0.035,37.803,42.891,42.938,0.045,43.222,43.735,41.31,A
2019/1/22 12:30,7.02,27.067,26.244,26.6555,33.845,35.926,34886.452,30914.079,34.82268509,65800.531,13,41.91576923,40.695,43.312,0.025,0.043,38.758,0.012,42.899,41.415,42.257,41.665,0.04,44.713,0.038,37.664,42.318,0.995,0.041,43.124,43.636,41.255,A
2019/1/22 13:00,6.96,27.229,26.826,27.0275,33.983,36.475,35038.74,31062.816,35.15405469,66101.556,13,41.91776923,40.693,43.292,0.026,0.043,38.856,0.011,43.027,41.709,42.238,41.848,0.04,44.735,0.036,37.653,42.153,0.067,0.038,43.273,43.772,41.421,A
2019/1/22 13:30,6.8,27.351,26.956,27.1535,34.135,36.694,34898.045,31290.064,35.34475316,66188.109,13,41.78915385,40.588,43.264,0.026,0.043,38.738,0.012,42.969,41.354,42.055,41.78,0.04,44.689,0.035,37.575,41.918,0.069,0.043,43.106,43.674,41.281,A
2019/1/22 14:00,6.87,27.361,26.955,27.158,34.178,36.741,35038.288,30769.499,35.37637225,65807.787,13,41.81846154,40.839,43.283,0.025,0.043,38.751,0.012,42.99,41.467,42.169,41.671,0.041,44.715,0.037,37.602,41.769,0.069,0.041,43.167,43.648,41.301,A
2019/1/22 14:30,6.7,27.357,27.019,27.188,34.188,36.776,35095.748,30832.27,35.39831873,65928.018,13,41.80369231,40.729,43.464,0.026,0.043,38.639,0.012,42.995,41.537,41.975,41.611,0.04,44.688,0.034,37.745,41.73,0.067,0.043,43.105,43.678,41.287,A
2019/1/22 15:00,6.76,27.394,27.028,27.211,34.21,36.802,35059.747,31044.401,35.42727743,66104.148,13,41.73892308,40.7,43.313,0.026,0.043,38.662,0.012,43.038,41.308,41.71,41.536,0.041,44.748,0.032,37.625,41.711,0.069,0.044,43.143,43.591,41.254,A
2019/1/22 15:30,6.54,27.377,27.039,27.208,34.196,36.835,35066.451,30837.974,35.4308399,65904.425,13,41.77430769,40.832,43.417,0.026,0.043,38.738,0.012,43.029,41.269,41.983,41.58,0.04,44.708,0.034,37.593,41.614,0.068,0.04,43.173,43.636,41.231,A
2019/1/22 16:00,6.17,27.361,27.036,27.1985,34.139,36.835,34952.727,30893.082,35.40389066,65845.809,13,41.75153846,40.633,43.288,0.025,0.043,38.659,0.013,42.977,41.392,41.967,41.5,0.04,44.767,0.037,37.701,41.616,0.069,0.047,43.085,43.668,41.243,A
2019/1/22 16:30,6.34,27.353,27.024,27.1885,34.132,36.807,35107.227,31018.675,35.38680263,66125.902,13,41.76392308,40.874,43.407,0.026,0.043,38.716,0.012,42.999,41.334,41.715,41.556,0.04,44.779,0.039,37.626,41.626,0.069,0.042,43.122,43.674,41.232,A
2019/1/22 17:00,6.53,27.291,26.982,27.1365,34.091,36.801,35160.968,30832.327,35.35712266,65993.295,13,41.73784615,40.803,43.334,0.026,0.043,38.677,0.013,42.983,41.456,41.828,41.537,0.041,44.657,0.038,37.538,41.579,0.068,0.045,43.089,43.604,41.233,A
2019/1/22 17:30,6.62,27.267,26.979,27.123,34.019,36.776,35036.124,31304.514,35.31996043,66340.638,13,41.81053846,40.797,43.485,0.026,0.043,38.763,0.012,43.032,41.492,41.916,41.547,0.04,44.731,0.034,37.598,41.657,0.069,0.052,43.174,43.713,41.356,A
2019/1/22 18:00,6.82,27.198,27.01,27.104,33.999,36.737,35149.289,30966.706,35.2813953,66115.995,14,39.17535714,41.402,43.257,0.025,0.043,38.73,0.012,43.012,41.349,41.967,41.604,24.311,44.651,0.036,18.422,41.34,0.069,0.046,43.179,43.708,41.292,A
2019/1/22 18:30,6.83,26.979,27.374,27.1765,33.777,37.047,35309.685,30956.921,35.30460399,66266.606,13,42.38423077,41.995,43.394,0.025,0.043,38.711,0.012,43.155,41.61,42.004,41.609,44.345,44.58,0.036,0,41.151,0.069,0.046,43.174,43.665,41.371,A
2019/1/22 19:00,6.66,26.966,27.423,27.1945,33.756,37.162,35202.645,31041.301,35.35202013,66243.946,13,42.27807692,41.957,43.327,0.025,0.043,38.762,0.012,43.034,41.374,41.802,41.577,43.911,44.507,0.033,0,41.05,0.069,0.047,43.122,43.646,41.317,A
2019/1/22 19:30,6.69,26.974,27.434,27.204,33.762,37.155,35416.678,30705.295,35.33761944,66121.973,13,42.28530769,41.802,43.336,0.025,0.043,38.793,0.013,43.02,41.45,41.878,41.629,43.919,44.507,0.032,0,41.177,0.069,0.039,43.11,43.629,41.238,A
2019/1/22 20:00,6.55,26.977,27.436,27.2065,33.792,37.197,34664.368,31252.57,35.40638022,65916.938,13,42.349,41.875,43.47,0.025,0.043,38.816,0.013,43.073,41.444,42.077,41.674,43.876,44.518,0.034,0,41.216,0.068,0.045,43.22,43.683,41.367,A
2019/1/22 20:30,6.25,27.005,27.464,27.2345,33.783,37.195,34843.401,31231.181,35.39573498,66074.582,13,42.31646154,42.066,43.378,0.025,0.043,38.789,0.013,43.111,41.484,42.033,41.637,43.672,44.464,0.035,0,41.164,0.069,0.046,43.144,43.695,41.246,A
2019/1/22 21:00,5.97,26.995,27.43,27.2125,33.79,37.195,35225.205,31051.151,35.38527734,66276.356,13,42.25338462,42.056,43.349,0.026,0.043,38.812,0.013,43.019,41.325,41.998,41.63,43.478,44.431,0.034,0,41.058,0.069,0.044,43.124,43.628,41.157,A
2019/1/22 21:30,5.99,26.961,27.382,27.1715,33.766,37.153,35038.876,31036.733,35.35692616,66075.609,13,42.26861538,41.978,43.3,0.026,0.043,38.773,0.013,43.089,41.496,42.033,41.634,43.52,44.425,0.035,0,41.083,0.069,0.041,43.163,43.633,41.138,A
2019/1/22 22:00,6.33,26.964,27.4,27.182,33.765,37.151,35501.473,30632.395,35.33335359,66133.868,13,42.26130769,41.966,43.355,0.025,0.043,38.757,0.012,43.09,41.515,41.818,41.609,43.425,44.378,0.031,0,41.185,0.069,0.047,43.162,43.647,41.263,A
2019/1/22 22:30,6.84,27.045,27.471,27.258,33.832,37.223,34955.524,30805.174,35.42049204,65760.698,13,42.13030769,41.791,43.216,0.025,0.043,38.616,0.011,42.851,41.15,41.812,41.526,43.459,44.304,0.036,0,41.067,0.069,0.046,43.047,43.506,41.119,A
2019/1/22 23:00,7.1,27.089,27.49,27.2895,33.893,37.264,34987.764,30946.908,35.47520286,65934.672,13,42.06915385,41.683,43.18,0.025,0.043,38.557,0.012,42.787,41.222,41.695,41.474,43.435,44.292,0.032,0,40.921,0.069,0.045,42.932,43.434,41.061,A
2019/1/22 23:30,6.99,27.093,27.497,27.295,33.926,37.251,35060.056,30836.142,35.48193456,65896.198,13,41.94061538,41.589,43.015,0.026,0.043,38.486,0.013,42.682,41.014,41.643,41.375,43.157,44.174,0.036,0,40.818,0.069,0.044,42.761,43.291,40.992,A
2019/1/23 00:00,6.88,27.1,27.498,27.299,33.901,37.259,35192.565,31060.457,35.47528313,66253.022,13,41.98407692,41.686,42.995,0.025,0.043,38.432,0.013,42.82,41.191,41.648,41.396,43.199,44.217,0.037,0,40.801,0.069,0.05,42.795,43.384,40.992,A
2019/1/23 00:30,7.06,27.092,27.511,27.3015,33.93,37.294,35008.568,31081.514,35.51205604,66090.082,13,41.92992308,41.708,42.983,0.026,0.043,38.335,0.012,42.743,41.076,41.59,41.378,43.135,44.162,0.033,0,40.757,0.069,0.044,42.771,43.269,40.955,A
2019/1/23 01:00,6.59,27.116,27.549,27.3325,33.968,37.315,35138.262,31253.527,35.5435797,66391.789,13,41.91176923,41.652,43.014,0.026,0.043,38.29,0.012,42.652,41.017,41.725,41.391,43.141,44.085,0.036,0,40.815,0.069,0.048,42.727,43.235,40.875,A
2019/1/23 01:30,6.39,27.097,27.519,27.308,33.924,37.334,34987.063,31065.382,35.52777035,66052.445,13,41.92338462,41.604,43.015,0.024,0.043,38.409,0.012,42.741,41.142,41.615,41.31,43.082,44.087,0.035,0,40.885,0.069,0.045,42.734,43.234,40.918,A
2019/1/23 02:00,6.54,27.071,27.528,27.2995,33.893,37.307,35132.377,30915.561,35.49101696,66047.938,13,41.87653846,41.534,43.008,0.026,0.043,38.373,0.013,42.777,40.836,41.584,41.306,43.101,44.08,0.036,0,40.731,0.069,0.048,42.73,43.244,40.856,A
2019/1/23 02:30,6.42,27.023,27.433,27.228,33.874,37.253,34819.519,31156.682,35.4697031,65976.201,13,41.887,41.547,42.999,0.025,0.043,38.292,0.013,42.704,41.053,41.515,41.336,43.132,44.065,0.037,0,40.741,0.068,0.052,42.769,43.262,40.878,A
2019/1/23 03:00,6.32,26.943,27.379,27.161,33.808,37.18,35215.717,31138.707,35.39040723,66354.424,13,41.88776923,41.546,43.218,0.026,0.043,38.294,0.013,42.692,40.932,41.429,41.304,43.22,44.136,0.037,0,40.76,0.069,0.047,42.72,43.256,40.799,A
2019/1/23 03:30,6.07,26.858,27.281,27.0695,33.726,37.095,34997.161,30771.16,35.30226098,65768.321,13,41.93623077,41.49,42.979,0.025,0.043,38.37,0.013,42.791,41.391,41.724,41.287,43.114,44.079,0.034,0,40.831,0.068,0.046,42.812,43.234,40.84,A
2019/1/23 04:00,5.88,26.819,27.249,27.034,33.639,37.054,34601.542,31002.884,35.25283698,65604.426,13,41.90607692,41.648,43.064,0.026,0.043,38.387,0.013,42.766,41.059,41.532,41.322,43.082,44.099,0.031,0,40.751,0.069,0.044,42.754,43.263,40.826,A
2019/1/23 04:30,5.99,26.804,27.232,27.018,33.645,37.022,34991.986,30984.884,35.23094903,65976.87,13,41.905,41.61,43.145,0.025,0.043,38.333,0.013,42.747,41.173,41.402,41.313,43.096,44.101,0.034,0,40.732,0.069,0.046,42.715,43.226,40.942,A
2019/1/23 05:00,5.88,26.771,27.197,26.984,33.615,36.98,35311.927,31268.27,35.19531567,66580.197,13,41.87753846,41.609,42.955,0.026,0.043,38.39,0.013,42.706,41.133,41.454,41.334,43.035,44.029,0.036,0,40.741,0.069,0.047,42.747,43.253,40.788,A
2019/1/23 05:30,5.93,26.743,27.175,26.959,33.591,36.982,35038.512,31087.274,35.18518818,66125.786,13,41.92969231,41.546,43.011,0.025,0.043,38.353,0.013,42.677,41.304,41.487,41.419,43.201,44.113,0.035,0,40.768,0.069,0.049,42.747,43.28,40.946,A
2019/1/23 06:00,6.17,26.7,27.117,26.9085,33.555,36.92,35094.989,31342.962,35.14248224,66437.951,13,41.98984615,41.593,43.121,0.025,0.043,38.41,0.012,42.861,41.202,41.522,41.443,43.299,44.204,0.031,0,40.855,0.069,0.044,42.816,43.325,40.993,A
2019/1/23 06:30,6.43,26.708,27.128,26.918,33.5,36.98,35213.235,30976.065,35.12861227,66189.3,13,42.05953846,41.544,43.075,0.025,0.043,38.565,0.012,42.985,41.329,41.671,41.613,43.349,44.303,0.033,0,40.893,0.069,0.049,42.877,43.427,40.912,A
2019/1/23 07:00,6.61,26.689,27.109,26.899,33.559,36.917,34905.22,31094.042,35.14104486,65999.262,13,42.13115385,41.645,43.204,0.025,0.043,38.643,0.013,42.939,41.251,41.722,41.677,43.44,44.405,0.037,0,40.925,0.069,0.046,42.917,43.537,41.167,A
2019/1/23 07:30,7.18,26.701,27.136,26.9185,33.578,36.963,35016.45,30944.861,35.16602718,65961.311,13,42.14115385,41.738,43.304,0.026,0.043,38.613,0.013,43.009,41.271,41.519,41.613,43.375,44.471,0.033,0,41.037,0.069,0.046,43.007,43.547,41.101,A
2019/1/23 08:00,7.13,26.769,27.213,26.991,33.598,37.06,35041.916,31292.447,35.23115734,66334.363,13,42.26776923,41.679,43.533,0.025,0.043,38.669,0.013,43.144,41.549,41.84,41.736,43.566,44.425,0.035,0,41.09,0.068,0.05,43.066,43.642,41.308,A
2019/1/23 08:30,7.2,26.889,27.338,27.1135,33.733,37.176,34812.148,31295.636,35.36292719,66107.784,13,42.28346154,41.689,43.454,0.026,0.043,38.782,0.013,43.136,41.423,41.773,41.777,43.515,44.565,0.032,0,41.126,0.069,0.047,43.163,43.641,41.411,A
2019/1/23 09:00,7.15,27.027,27.467,27.247,33.883,37.257,35198.726,30872.696,35.45954358,66071.422,13,42.33353846,41.819,43.368,0.025,0.043,38.869,0.013,43.104,41.625,42.026,41.753,43.55,44.494,0.035,0,41.115,0.069,0.049,43.287,43.701,41.391,A
2019/1/23 09:30,7.49,27.199,27.631,27.415,34.036,37.387,35021.405,31283.187,35.61703619,66304.592,13,42.22084615,41.747,43.484,0.025,0.043,38.706,0.013,43.012,41.359,41.881,41.746,43.356,44.382,0.035,0,40.986,0.069,0.051,43.112,43.582,41.282,A
2019/1/23 10:00,7.46,27.338,27.766,27.552,34.216,37.532,34905.303,31019.743,35.77627904,65925.046,13,42.13192308,41.805,43.25,0.024,0.043,38.603,0.012,42.914,41.276,41.699,41.642,43.335,44.375,0.036,0,40.909,0.069,0.045,43.014,43.483,41.181,A
2019/1/23 10:30,7.56,27.453,27.864,27.6585,34.41,37.623,35156.26,31124.968,35.91879103,66281.228,14,39.43707143,41.645,43.263,0.025,15.948,26.754,0.011,42.883,41.509,41.772,41.71,43.364,44.4,0.038,0,40.881,0.069,0.044,43.044,43.538,41.221,A
2019/1/23 11:30,8.03,26.918,27.958,27.438,33.996,37.833,35380.872,30782.908,35.78117639,66163.78,14,42.26057143,41.806,43.604,44.19,0.043,0.068,0.012,42.845,41.415,41.675,41.658,43.322,44.366,0.033,38.158,40.981,0.069,0.045,42.899,43.379,41.08,A
2019/1/23 12:00,8.31,26.696,27.685,27.1905,33.713,37.595,35182.361,31132.883,35.53547466,66315.244,14,42.20764286,41.692,43.526,43.699,0.043,0.068,0.012,42.835,41.36,41.816,41.669,43.273,44.432,0.036,37.834,41.03,0.068,0.046,42.961,43.431,41.076,A
2019/1/23 12:30,8.81,26.663,27.672,27.1675,33.568,37.45,35230.939,31136.103,35.38924061,66367.042,14,42.12671429,41.607,43.419,43.44,0.043,0.066,0.013,42.791,41.35,41.808,41.57,43.16,44.278,0.035,37.733,41.114,0.068,0.045,42.861,43.351,41.022,A
2019/1/23 13:00,8.71,26.79,27.82,27.305,33.697,37.609,35441.461,30935.472,35.52021721,66376.933,14,42.24085714,41.767,43.592,43.389,0.043,0.065,0.012,42.866,41.461,41.814,41.907,43.315,44.418,0.036,37.625,41.235,0.069,0.048,43.063,43.488,41.159,A
2019/1/23 13:30,9.27,26.846,27.909,27.3775,33.746,37.68,35284.345,30996.199,35.58574119,66280.544,14,42.18242857,41.637,43.596,43.329,0.043,0.067,0.011,42.884,41.372,41.892,41.716,43.297,44.339,0.036,37.558,41.219,0.069,0.047,42.969,43.418,41.055,A
2019/1/23 14:00,9.57,26.924,28.004,27.464,33.821,37.799,35575.393,30729.727,35.66464125,66305.12,14,42.15235714,41.644,43.842,43.001,0.043,0.068,0.013,42.795,41.432,41.899,41.613,43.309,44.285,0.037,37.501,41.143,0.069,0.047,42.947,43.369,41.076,A
2019/1/23 14:30,9.5,26.931,28.043,27.487,33.844,37.882,35418.489,30936.476,35.72662461,66354.965,14,42.11828571,41.605,43.552,43.107,0.043,0.068,0.013,42.851,41.377,41.879,41.607,43.346,44.279,0.033,37.356,41.106,0.069,0.049,42.9,43.371,41.045,A
2019/1/23 15:00,9.39,26.866,27.982,27.424,33.807,37.853,35355.513,31015.721,35.69772283,66371.234,14,42.14092857,41.643,43.564,43.182,0.043,0.066,0.013,42.804,41.46,41.872,41.626,43.312,44.306,0.04,37.385,41.212,0.069,0.049,42.897,43.358,41.072,A
